Class_Code,Rev_Date,Piping_Comp_Name,Rev_Desc,Last_Updt_Id,Last_Updt_Date
FCD ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FCD ,19990616,GATE VALVES                                                                                         ,Added 1/2\" to 1-1/2\" flanged valve.,PCSSME  ,1999-6-16
FD  ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FD  ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FD  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FD  ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FD  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FD  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FE  ,19961217,,. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
FE  ,19970213,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FE  ,19970213,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FE  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FE  ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FE  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FE  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FFB ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
FFB ,19970213,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FFB ,19970213,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FFB ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FFB ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FFB ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FFB ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FFV ,19961217,,1. Changed Instr. Spec. from S-1 TO S-4.,PCSSME  ,1996-12-17
FFV ,19970218,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-18
FFV ,19970218,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets. ,PCSSME  ,1997-2-18
FFV ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FFV ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FFV ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FFV ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FFX ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
FFX ,19970218,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-18
FFX ,19970218,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-18
FFX ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FFX ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FFX ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FFX ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FJL ,19970109,PIPE                                                                                                ,Changed seamless stainless steel to welded.,PCSSME  ,1997-1-9
FJL ,19970708,GATE VALVES                                                                                         ,Added gate valves with non-stellited seats for liquid service only. Stellite seated gate valves to be used for gas or vapor service only.,PCSSME  ,1997-7-8
FJL ,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
FJL ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FQ  ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FQ  ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FQ  ,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
FQ  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
GA  ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
GA  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
GA  ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
GA  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
GA  ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
GA  ,19990506,GATE VALVES                                                                                         ,Added a special note that radiography applies only to valves in hydrogen service and not to high pressure process water. This applies to all valves.,PCSSME  ,1999-5-6
GA  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
GAC ,,,,PCSSME  ,1997-9-8
GAC ,19970115,PIPE                                                                                                ,Changed A53 and API 5L to A106,PCSSME  ,1997-1-15
GAC ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
GAC ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
GAC ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
GAC ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
GAC ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
GACN,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
GACN,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
GACN,19971204,,Revised V-sheets for gate\, globe and check valves to change seat ring materials to either carbon steel or stainless steel with stellite facing.,PCSSME  ,1997-12-4
GACN,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
GACN,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
GACN,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 178 stating that Orbit valves are NOT fully bi-directional at full rated pressure in 6\" size.,PCSSME  ,1998-8-5
GACN,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
GAD ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
GAD ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
GAD ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
GAD ,19971204,GLOBE VALVES                                                                                        ,Changed V15420 welded bonnet valve to V15427 bolted bonnet valve due to availability.,PCSSME  ,1997-12-4
GAD ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
GAD ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
GAD ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
GCG ,19961217,,1. Changed Instr. Spec. from S-2 to S-5.,PCSSME  ,1996-12-17
GCG ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
GCG ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
GCG ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
GD  ,19961217,,1. Changed Instr. Spec. from S-2 to S-5.,PCSSME  ,1996-12-17
GD  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
GD  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
GD  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
GQ  ,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
GQ  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
GQ  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
HA  ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
HA  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
HA  ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
HA  ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
HA  ,19980811,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-11
HA  ,19990506,GATE VALVES                                                                                         ,Added a special note that radiography applies only to valves in hydrogen service and not to high pressure process water. This applies to all valves.,PCSSME  ,1999-5-6
HA  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
HAC ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
HAC ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
HAC ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
HAC ,19980807,ORBIT VALVES (800F MAX.)                                                                            ,Added Note 183 stating that Orbit valves are NOT fully bi-directional at full rated pressure in some valve sizes.,PCSSME  ,1998-8-7
HAC ,19980811,GATE VALVES                                                                                         ,Added extended body valves for vents an drains.,PCSSME  ,1998-8-11
HAC ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
HAD ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
HAD ,19971202,,Added Special Note B.,PCSSME  ,1997-12-2
HAD ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
HAD ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
HAD ,19971204,GLOBE VALVES                                                                                        ,Changed V15420 welded bonnet valve to V15427 bolted bonnet valve due to availability.,PCSSME  ,1997-12-4
HAD ,19980811,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-11
HAD ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
HC  ,19961217,,1. Changed Instr. Spec. from S-1 to S-5.,PCSSME  ,1996-12-17
HC  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
HC  ,19980811,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-11
HC  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
HD  ,19961217,,1. Changed Instr. Spec. from S-2 to S-5.,PCSSME  ,1996-12-17
HD  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
HD  ,19980811,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-11
HD  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
HEG ,19961217,,1. Changed Instr. Spec. from S-2 to S-5.,PCSSME  ,1996-12-17
HEG ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
HEG ,19980811,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-11
HEG ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
HFA ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
HFA ,19980811,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-11
HFA ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
HH  ,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
HH  ,19971204,,Changed Instrument line class from S-2 to S-5.,PCSSME  ,1997-12-4
HH  ,19980811,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-11
HH  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
HM  ,20070507,DESIGN TEMP\, LINE CLASS                                                                             ,Per Mike Silverman\, change max temp from 850 degF to 950 degF,ASAHIDT ,2007-5-7
HM  ,20070507,FITTINGS                                                                                            ,Per Mike Silverman\, change small bore fittings from 347SS to ASTM A182 GR F347.,ASAHIDT ,2007-5-7
HM  ,20070507,GATE VALVES                                                                                         ,Per Frank Carta\, deleted the Bolted Bonnet Valves where there was a vlave listing for both Bolted Bonnet and Preasure Seal Bonnet.,ASAHIDT ,2007-5-7
HM  ,20070507,NOTES\, LINE CLASS                                                                                   ,Per Mike Silverman\, add 1.  No PWHT Required   2.  For Service Above 850 degF Stabilization Heat Treatment is Required.,ASAHIDT ,2007-5-7
HM  ,20070507,PIPE                                                                                                ,Per Mike Silverman changed sch 100 for pipes 8\"-24\" to \"Calculate Pipe Sch.\",ASAHIDT ,2007-5-7
HPCV,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
HPCV,19980811,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-11
HPCV,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
HQ  ,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
HQ  ,19980811,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-11
HQ  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
JAC ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
JAC ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
JAC ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
JAC ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
JAC ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
JPCV,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
JPCV,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
JQ  ,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
JQ  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
REVD,20090105,,Book Revision Date: Maintain by Users,SILVERM3,2008-12-17
S-1 ,19971203,BALL VALVES                                                                                         ,Added ball valves.,PCSSME  ,1997-12-3
S-1 ,19971203,GATE VALVES                                                                                         ,Increased gate valve size to 1\".,PCSSME  ,1997-12-3
S-2 ,19971203,GATE VALVES                                                                                         ,Increased gate valve size to 1\".,PCSSME  ,1997-12-3
S-3 ,19971203,GATE VALVES                                                                                         ,Increased gate valve size to 1\".,PCSSME  ,1997-12-3
S-4 ,19971203,BALL VALVES                                                                                         ,Added ball valves,PCSSME  ,1997-12-3
S-4 ,19971203,GATE VALVES                                                                                         ,Increased gate valve size to 1\".,PCSSME  ,1997-12-3
S-5 ,19971203,GATE VALVES                                                                                         ,Increased gate valve size to 1\".,PCSSME  ,1997-12-3
S-8 ,19971203,BALL VALVES                                                                                         ,Added ball valves.,PCSSME  ,1997-12-3
S-8 ,19971203,GATE VALVES                                                                                         ,Increased gate valve size to 1\".,PCSSME  ,1997-12-3
