Class_Code,Rev_Date,Piping_Comp_Name,Rev_Desc,Last_Updt_Id,Last_Updt_Date
FAC2,20071107,,"Added Special Note: E.  METAL THAT HAS BEEN EXPOSED TO CAUSTIC OR AMINE SERVICE MUST BE NEUTRALIZED PRIOR TO WELDING.  THE METAL SHALL BE THOROUGHLY RINSED WITH WATER AND THEN NEUTRALIZED WITH AMPLE AMOUNTS OF UNDILUTED VINEGAR.  ALLOW FOR THE SOLUTION TO REACT FOR APPROXIMATELY 5 MINUTES AND THEN RINSE AGAIN WITH WATER.  VERIFY NEUTRALIZATION USING LITMUS PAPER AND REPEAT IF NECESSARY.  ONCE NEUTRALIZED, DRY THE AREA AND PROCEED WITH WELDING.",LOOMT0  ,2007-11-7
FAC2,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 160 BORE:  #493",LOOMT0  ,2009-2-13
FACN,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
FACN,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
FACN,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
FACN,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FACN,19971204,,"Revised V-sheets for gate, globe and check valves to change seat ring materials to either carbon steel or stainless steel with stellite facing.  Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
FACN,19971204,GATE VALVES                                                                                         ,"Added a Special Note that gate valves 2"" and smaller are considered tight shut off.",PCSSME  ,1997-12-4
FACN,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FACN,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 177 stating that Orbit valves are NOT fully bi-directional at full rated pressure in some sizes.,PCSSME  ,1998-8-5
FACN,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FACN,20041209,ORIFICE FLANGES                                                                                     ,REMOVED JACK SCREWS FROM THE DESCRIPTION.,THOM1J  ,2004-12-9
FACN,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FACN,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FACN,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
FACN,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FACN,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 160 BORE:  #493",LOOMT0  ,2009-2-13
FAD ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106. ,PCSSME  ,1997-1-9
FAD ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
FAD ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
FAD ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FAD ,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
FAD ,19971204,GATE VALVES                                                                                         ,"Added a Special Note that gate valves 2"" and smaller are considered tight shut off.",PCSSME  ,1997-12-4
FAD ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAD ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
FAD ,19990615,PLUGS                                                                                               ,Changed to pressue relief plugs.,PCSSME  ,1999-6-15
FAD ,20041209,ORIFICE FLANGES                                                                                     ,REMOVED JACK SCREWS FROM THE DESCRIPTION.,THOM1J  ,2004-12-9
FAD ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FAD ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FAD ,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
FAD ,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
FAD ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FAD ,20071029,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKETWELD/SCREWED API 602, V08010  Changed note from 174 to 5",LOOMT0  ,2007-10-29
FAD ,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 160 BORE:  #493",LOOMT0  ,2009-2-13
FAD3,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
FAD3,19970212,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-12
FAD3,19970212,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-12
FAD3,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FAD3,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
FAD3,19971204,GATE VALVES                                                                                         ,"Added a Special Note that gate valves 2"" and smaller are considered tight shut off.",PCSSME  ,1997-12-4
FAD3,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAD3,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
FAD3,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAD3,20041209,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description.,THOM1J  ,2004-12-9
FAD3,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FAD3,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FAD3,20071016,,DELETED PWHT EXCEPTIONS,HEDSTX  ,2007-10-16
FAD3,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
FAD3,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
FAD3,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FAD3,20071101,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKET WELD/SCREWED Changed note 174 to 5",LOOMT0  ,2007-11-1
FAD3,20071107,,"Added Special Note: D.  METAL THAT HAS BEEN EXPOSED TO CAUSTIC OR AMINE SERVICE MUST BE NEUTRALIZED PRIOR TO WELDING.  THE METAL SHALL BE THOROUGHLY RINSED WITH WATER AND THEN NEUTRALIZED WITH AMPLE AMOUNTS OF UNDILUTED VINEGAR.  ALLOW FOR THE SOLUTION TO REACT FOR APPROXIMATELY 5 MINUTES AND THEN RINSE AGAIN WITH WATER.  VERIFY NEUTRALIZATION USING LITMUS PAPER AND REPEAT IF NECESSARY.  ONCE NEUTRALIZED, DRY THE AREA AND PROCEED WITH WELDING.",LOOMT0  ,2007-11-7
FAD3,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 160 BORE:  #493",LOOMT0  ,2009-2-13
FAH ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
FAH ,19970714,GATE VALVES                                                                                         ,Added Special Note B.,PCSSME  ,1997-7-14
FAH ,19970715,GATE VALVES                                                                                         ,"Added 1/2"" - 1-1/2"" flanged gate valves.",PCSSME  ,1997-7-15
FAH ,19971202,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-2
FAH ,19971202,GASKETS                                                                                             ,Added JM Clipper Elastagraph. Added Note 169 for spiral wound gasket.,PCSSME  ,1997-12-2
FAH ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAH ,19981130,CHECK VALVES                                                                                        ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAH ,19981130,GATE VALVES                                                                                         ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAH ,19981130,GLOBE VALVES                                                                                        ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAH ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAH ,20041209,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description.,THOM1J  ,2004-12-9
FAH ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FAH ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FAH ,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
FAH ,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
FAH ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FAH ,20071029,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKETWELD/SCREWED API 602, V08010  Changed note from 174 to 5",LOOMT0  ,2007-10-29
FAH ,20080811,,EDITED FOLLOWING NOTE C.  CHANGED B02 TO BO2  ,LOOMT0  ,2008-8-11
FAH ,20080811,STEAM TRAP                                                                                          ,"UPDATED VERBIAGE AS FOLLOWS: 925 PSIG @ 800F, CASTSTEEL, FLANGED  3/4""  TLV 3/4"" SH4NL-46-600RF- FLANGED SEE NOTE C  DELETED NOTE 1 AND ADDED NOTE 491",LOOMT0  ,2008-8-11
FAH ,20080908,STEAM TRAP                                                                                          ,"Changed description to read: 345 PSIG @ 752F, 316 SS BODY, FLANGED",LOOMT0  ,2008-9-8
FAH ,20090211,FLANGES                                                                                             ,added note #493 ,LOOMT0  ,2009-2-11
FAJ ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
FAJ ,19970714,GATE VALVES                                                                                         ,Added Special Note B.,PCSSME  ,1997-7-14
FAJ ,19970715,GATE VALVES                                                                                         ,"Added 1/2"" - 1-1/2"" ring type joint gate valves.",PCSSME  ,1997-7-15
FAJ ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FAJ ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAJ ,19981130,CHECK VALVES                                                                                        ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAJ ,19981130,GATE VALVES                                                                                         ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAJ ,19981130,GLOBE VALVES                                                                                        ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAJ ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAJ ,20041209,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description.,THOM1J  ,2004-12-9
FAJ ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FAJ ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FAJ ,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
FAJ ,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
FAJ ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FAJ ,20071029,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKETWELD/SCREWED API 602, V08010  Changed note from 174 to 5",LOOMT0  ,2007-10-29
FAJ ,20090211,FLANGES                                                                                             ,added note #493,LOOMT0  ,2009-2-11
FAP ,19970109,PIPE                                                                                                ,Changed SA53 to SA106.,PCSSME  ,1997-1-9
FAP ,19970714,GATE VALVES                                                                                         ,Added Special Note B.,PCSSME  ,1997-7-14
FAP ,19970715,GATE VALVES                                                                                         ,"Added 1/2"" - 1-1/2"" flanged gate valves.",PCSSME  ,1997-7-15
FAP ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FAP ,19971203,STOP VALVES                                                                                         ,Added continuous and intermittent blowdown valves.,PCSSME  ,1997-12-3
FAP ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAP ,19981130,CHECK VALVES                                                                                        ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAP ,19981130,GATE VALVES                                                                                         ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAP ,19981130,GLOBE VALVES                                                                                        ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAP ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAP ,20041209,ORIFICE FLANGES                                                                                     ,"    Flight   Add Flight   Upgrade       Trip Estimate       Departs: Sun, Jan 16   Vancouver (YVR)    British Airways P.L.C.    Pending          8:30 PM       Flight 84 - 744    Business (J)         Arrives: Mon, Jan 17    London (LHR)    Non-Stop   Seat:  Aisle - No Smoking Requested           1:35 PM                              Departs: Thu, Jan 20   London (LHR)    British Airways P.L.C.    Pending          4:35 PM       Flight 85 - 744    Business (J)         Arrives: Thu, Jan 20    Vancouver (YVR)    Non-Stop   Seat:  Aisle - No Smoking Requested           6:05 PM                     View an overview of all fare rules applicable for this fare.  USD 5,018.90     Fares not guaranteed until ticketed      ",THOM1J  ,2004-12-9
FAP ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FAP ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FAP ,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
FAP ,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
FAP ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FAP ,20080723,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description. 12/09/04,LOOMT0  ,2008-7-23
FAP ,20090211,FLANGES                                                                                             ,added note #493,LOOMT0  ,2009-2-11
FAT ,19970109,PIPE                                                                                                ,Changed SA53 to SA106.,PCSSME  ,1997-1-9
FAT ,19970714,GATE VALVES                                                                                         ,Added Special Note B.,PCSSME  ,1997-7-14
FAT ,19970715,GATE VALVES                                                                                         ,"Added 1/2"" - 1-1/2"" ring type joint gate valves.",PCSSME  ,1997-7-15
FAT ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FAT ,19971203,STOP VALVES                                                                                         ,Added continuous and intermittent blowdown valves.,PCSSME  ,1997-12-3
FAT ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAT ,19981130,CHECK VALVES                                                                                        ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAT ,19981130,GATE VALVES                                                                                         ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAT ,19981130,GLOBE VALVES                                                                                        ,"Made all 2"" and larger valves full stellited.",PCSSME  ,1998-11-30
FAT ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAT ,20041209,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description.,THOM1J  ,2004-12-9
FAT ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FAT ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FAT ,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
FAT ,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
FAT ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FAT ,20071029,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKETWELD/SCREWED API 602, V08010  Changed note from 174 to 5",LOOMT0  ,2007-10-29
FAT ,20090211,FLANGES                                                                                             ,added note #493,LOOMT0  ,2009-2-11
FC  ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
FC  ,19970212,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement for BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-12
FC  ,19970212,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-12
FC  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FC  ,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
FC  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FC  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FC  ,20021120,,"RE-INSERTED PREVIOUSLY OMITTED NOTE ""GOVERNED BY API 941-NELSON CURVE"" IN MAXIMUM TEMPERATURE FIELD. R.F.",COBBS2  ,2002-11-20
FC  ,20041209,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description.,THOM1J  ,2004-12-9
FC  ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FC  ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FC  ,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
FC  ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FC  ,20071101,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKET WELD/SCREWED Changed note 174 to 5",LOOMT0  ,2007-11-1
FC  ,20071101,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced - 6000# MALE SOCKETWELD END with- 6980 PSIG, MALE THREADED END 3/4""- changed description to:  STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTEGRAL BLEED VALVE Replaced - V60820 with V608011",LOOMT0  ,2007-11-1
FC  ,20090211,FLANGES                                                                                             ,added note #494,LOOMT0  ,2009-2-11
FC  ,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 160 BORE:  #493",LOOMT0  ,2009-2-13
FCA ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
FCA ,19970213,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FCA ,19970213,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FCA ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FCA ,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
FCA ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FCA ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FCA ,20041209,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description.,THOM1J  ,2004-12-9
FCA ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FCA ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FCA ,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"": CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
FCA ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FCA ,20071101,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKET WELD/SCREWED Changed note 174 to 5",LOOMT0  ,2007-11-1
FCA ,20071101,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced #6000 MALE SOCKETWELD END with 6980 PSIG, MALE THREADED END 1"" - changed descrition to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTEGREAL BLEED VALVE Replaced V60820 with V60811",LOOMT0  ,2007-11-1
FCA ,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 160 BORE:  #493",LOOMT0  ,2009-2-13
FCB ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
FCB ,19970213,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement on BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FCB ,19970213,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FCB ,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
FCB ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FCB ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FCB ,20021120,,"RE-INSERTED PREVIOUSLY OMITTED NOTE ""GOVERNED BY API 941-NELSON CURVE"" IN MAXIMUM TEMPERATURE FIELD. R.F.",COBBS2  ,2002-11-20
FCB ,20041209,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description.,THOM1J  ,2004-12-9
FCB ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FCB ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FCB ,20071024,,Added special note:   B.  REFER TO INSTRUMENT PIPING SPEC COMMENT IN INDEX INFO TAB,LOOMT0  ,2007-10-24
FCB ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FCB ,20071101,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKET WELD/SCREWED Changed note 174 to 5",LOOMT0  ,2007-11-1
